puuid,leagueId,queueType,tier,rank,summonerId,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,ratedTier,ratedRating
hY3s-zVGAJLfBb8t-9ROza_bSxJg97fWhqLooeHzqCALYp7gX5HX_tnpdv6-EteyI2P15rj8RVZjeA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,JDZmgyIroDHm1ScbQalHttcpqOOoqqZxL2MxnaxWDIGoozyvENyfg5duVg,62.0,58,16,False,False,True,False,,
y2VzBcPCpLkSijeTeQl0YPFeoD_th_KsgFB7morM4SNGa8GDc3zCaMhbOvYczOv8JFPsieAxAV3pvg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,OomEUXEvzBnQpi7t98pwqqA47wJB1yoPCbZRHl1EhQVW7Q,61.0,134,125,False,False,True,False,,
6xXZiINGk7RRmws-mkHuiN7nh3ksqk0OYWv0nRxXZjz_M_fCPfbYdGLJgKR5T7JcDpmLV0URTo7d9w,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,de53ZuHduG432JV2YHjwcFl6kM2r-0NTrcINMNHZ4WPBqw,61.0,121,113,False,False,True,False,,
COJHVDJH5veX7tY4DhOK9CmSs21-cB7i5sQVQqwbLLb94tMOOAC-flCNwDzqagutLPrLlzeqWfTjsw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,h7_kmsoFIpwLtdZHd_-xHhezBEuZLhCgGcf8VkT5m6PAvg,95.0,149,145,True,False,True,False,,
9uGqJ8tHTMssyDrnrt_yHincUnNniMvipcNxOmadFKc6ss0hmGpA3IQYFZyEvapFWALUzT5B1sOmBA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,bELh6HAvv3Co6wFz78cL8m902SWd0xjguaZEOeD4mF8065k,60.0,99,59,False,False,True,False,,
slVEk9bzG9UeGA3NCBG6O8okWYbGYBt8yU5-XyUpETI_FPE4C175qKdAJuUuPAa01BsLbwUXqrmtpg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,lgn6Bq3jHOMf2wmRo3-4qLuz1AjoYjRoF7cnfYpF_qc9ME8,30.0,85,85,False,False,True,False,,
cp3T0X4C2vZGj7Nay91MFuYHI1p3MVQCu8vPMz88j6QWIRiyolBYXBX0DurTdN-0Efi47ntILaPBeA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,w_zMyt3IRl8znAj-lWKSULi1A6uk_PugZPVN7e_SBcWoJwY,60.0,73,47,False,False,True,False,,
em3cpvz_iM_sUnrsF4hmTun0wH8eheLp_gMhFHBVZONAfExW7xxuL42qRF-zI1hdC2X196SuS3JgHg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,HWYXnX8f00tNHkdCzFvZM09Vh6azMkzngKn4eDDOHiZ7hHc,91.0,134,110,False,False,True,False,,
TDGKGMgCi9CLud4FFP43r2Vn_kjKFCJ_MWo5yKg5JEMj77kRThSnIGUHGu8goDW7aQCbrAJeMAyxEQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,gHAkT8q3ML4CHZzHAzdhvdvMf1IZMU37BuNDTDTR1jeiAg,59.0,118,97,False,False,True,False,,
5rwrp6E78E077QJeWvIvWWaAiXdrTXc3oyIwiVAyCCYjlw3go5quDc9PEci-WCkpa51w-Q_0r-Z10g,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,lL4Iv8fsBYIEwamuf1qljm4dQXTbDkQ_-6cb3JGZ7n_DdkIgRPIoevu6Ug,59.0,99,92,False,False,True,False,,
OuoAPd22eKrTmW6J6mbCjTsVDD39C2Y3WKAfCGEC8y10QVmzbdYhW0q-ZuTXYxma_tOCt7gpXocHMQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,if5sDaSnm43rMmeTupU5UD3yp-B6YZBCdhsA8R82Qx8XbLM,50.0,89,74,False,False,True,False,,
r_gqIElRlmMD5sqm4fkGePD_YZzPx-IEPmwCptnqMsA7s9m-rGt7wDUkSw9pK8jhiamGPtExQOkDIw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,O-xXpv1UYD5PpjT-uRZnATPpzbjm2SmqEbWffDUqQRuq4VY,58.0,128,107,False,False,True,False,,
3PVkmGc6l38uvkAULJo1FyhzmKuJdEJLUoStJXdzyezyhgUyToltr-P1Tq00ty7mUc53rwtcdKhMlg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,CDXTyN5qgF_2UeCKEAKXgZk1IPlfzv6_t-tQ8b2GOzOtLCI,58.0,90,58,False,False,True,False,,
BEaEij5yAyfRQYpvNurE7YMunCH3t1JchJu62bYJL6MhHr1xI4TtTQNZ90h6zST5To1ExmVu6UetMA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,8nSz7aWtrK5IGQ8eQmbdsFgv9dNop6TW9b6HpXIDIlK7JdE,58.0,71,50,False,False,True,True,,
pfahR-UMMGCaIOsNoQLW4ofBu-3zTZoY3jjuDg299g6X9ybsJbb7hKWFlOuP2EQP6cVvS5JKxMIhmQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,AlVy-RHG-yposulFxmZMvI93L_5ytuOlvnNgGcQ0Gcq7Kg,58.0,58,41,False,False,True,False,,
aI-5JOP0Nt4KciR2cIuUJ4rLYXC0h1xVRRNcUB9D3uq9lLbfURTlHyIuxGFGfy7RfgrSPBKOGLdjqQ,c37ce76b-514c-4ddc-9b5e-02be2b51faf7,RANKED_TFT_DOUBLE_UP,SILVER,III,3026794972947872,81.0,5,0,False,False,True,True,,
aI-5JOP0Nt4KciR2cIuUJ4rLYXC0h1xVRRNcUB9D3uq9lLbfURTlHyIuxGFGfy7RfgrSPBKOGLdjqQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,iNjqHDhyKId29V-RWZ0VsMKApUmCXUYnQOwAGmOC1-DZZAjdXjGRu-uyRA,57.0,101,76,False,False,True,False,,
NtflV4rHP0nHcD3U6-rJSLs2TUr05XxjR3vHddOtY9QqWXsKyBRK3GdR3o-etEM4cl8ozkzgybDIIQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,SLYv4z2osNFP6MI-gff7c8S4g9dldIkru8ffP75-F1IeAyE,57.0,81,48,False,False,True,True,,
l0aTnajU5Oi4L67VcQ2zYWguI0O8BrpFy81ehnR7fSsyC9AyiHaxOFjLK7-d1Imzdn1gk1M4y9V5lw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,TB9BTxszXh1DS-VTCaBvv2Avbm5qX7VR54o77Wim5BPF8LFFaQ3A42WDzw,57.0,63,36,False,False,True,False,,
xnmEIm6Y2duEeHH-yNppsJgMpeYwGgkFAZoxQPJwWdJsOdzpG3McsS4hy13cLBPOn9YpqUwPVyKCQw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,U0GN_GNWhXVM8sWSixK9fyUoGxylcErOAjIcJa8dbTzdXd0-7d9o9nyJgA,56.0,82,53,False,False,True,True,,
xrywXiqkQfRCyBj4NhdQfDARZG6IfPoXu9tc4k93Il_-fMvigQK6CPbfkpbYi4e36ijzTLZyfxYV5g,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,FSzcZLWKqQLmfsRxRYlCzyS7NTlY78kf6jdiUubMXotonHY,43.0,70,48,False,False,True,False,,
U6vZEdZc0rZwk2IUQmIrhA33V8MjhiIni_F32IBDyyzXHXp6wXoTGQtYbEthn9RgZHGWZvkYaEfvwQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,tYguiAj3tsHCGEbYvlWF47Ci3g58nDGOtLSY9M-O7y6DKgQ,45.0,160,152,False,False,True,False,,
LVnlYB155mMiHjQGn-ymmNczQGmGRmN_9GRIK_iMQPRb-d5LZnwRGSvAV3vFYmvxo3Ru_iVmty589Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,5D7OFzgOlRBcYnBJtonENBQ1mXOMc49Euggpk-yLQsAoFM0,55.0,112,104,False,False,True,False,,
LVnlYB155mMiHjQGn-ymmNczQGmGRmN_9GRIK_iMQPRb-d5LZnwRGSvAV3vFYmvxo3Ru_iVmty589Q,11a7214d-1653-4326-b7bf-90edfa173ebf,RANKED_TFT_DOUBLE_UP,GOLD,III,26890189,60.0,5,0,False,False,True,True,,
rXf6yizNs__Mu9IHmdDWS_9ZqnyKkIxlhfn80xxdakfvLnpPhQotN-ext6yqkn09NPm412mZyaa6cQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,NpABj8BzwDxqsrnvjQyyQxdIff14Tg6WWfRj-cZiJnM6-A,55.0,79,54,False,False,True,False,,
GECNhiJwjL0mJwXBQ7wx3FBv8VvcqnhH2TDecdHzE3IXBvaEtthS6QnInyQGlXnN1NRThnrViZ7_JA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,kMXFA_14pdi5kBG6YM5CQyUXLEOhngl9lcTMqtHtMnB4XYw,55.0,78,56,False,False,True,True,,
mQM-jXG1k9LsP3fwWqnMk5dE8cC19nbaJAYmO1hwvG1JLEZUSTTVm1GzU4zeMe0f0SsJC8DtyUDd3w,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,nShq9QIRyNlwTIQgh2IPDDwmNR7LXeU8FDckCxZnjvpa6Q,54.0,68,36,False,False,True,False,,
goDN8CboH8Gxjl8vMmenk58csQPqx5lRfv_4GAiwA8XPfzXrJOwFKZQ41P1U1rqIUHO1E8YFZKyzUw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ioXVdF2ce9nd29YZNTcuJ_KLhNbIvDI7oonWYNvy5pcran1gstLkWw8XhA,54.0,83,61,False,False,True,False,,
THE3k6NlUSQ2y-CN91G2YTEyhCvJ5rYoaWP4kcIPs7KXFZzz4_sh1vq06dqxLamMliuY5kJljkEk9w,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,qICijb1rbEV6wkbWZAKPU4Fsfqm8wk93CbMbEec6YaewKw,54.0,65,38,False,False,True,False,,
0GP8jDVqtmzYsiXq2sfcXYxiedk8EDaMly7o5SG7fqD6Um93uasSgtTV7JoyTFD3W3TWwf5llmJDkQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,EsMk_heXGkw63h4V6yK0LiyWodYrusB_Uyvxknt0CE8hSi1vmqGCMq-d_A,54.0,63,33,False,False,True,False,,
zgckh3o7lhY8Ppe-IXFLIMYbR21ZkG437S5a7TCefaM2QpRPu2IbwLPvLQ4zwbqG66AskxUADYr2jg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,d0ruyWd7QjTQ7cbGC_cIy_83OSCXOKU-xMfhmQgzsEQBUJg,54.0,55,28,False,False,True,False,,
dOQ4fln6R9JnuN35kvNubroEfvbwl2g2clirBvmkg9Akbz9wrkt6c20Cq88Az-dpAXkZZxhFTgS-wA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,eCduLGrjXuLTHTjL1iqqkNqAqjVajGyvMw2nm_aIXmEAydA,29.0,113,86,False,False,True,False,,
Gwm-iDqdA0RFqtKja6MfoO5Cic1_YICKBZNHASsS9RiE6JQ-wcIWL01-DPY4etcrgJX3TogoOyZ9BQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,_7_GzBkeV9NGPvCG3NbvG2krPhkpU0VVZ9YwhT8h7TwtdttpLHaXyY1N1g,53.0,110,83,False,False,True,False,,
UO78G0klIlabcDP_RJjKUAT-IRA4vvno0LtBkXDQgUBH16osnOp0Yz_ZsWloE-k3aUSzATpFQVEt5A,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ybR70jzqwNtFudutu-FzpdSqvOvXLde2caspmYJYTpBKzzPS,53.0,103,84,False,False,True,False,,
Zox4WMeLo18sMflvjDUccgvURyOcMWknRMsuLjt2BTKC8NFS71rru8Pn5UtJCKK9yKS9PchGfAi3Pw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,OQglBQ_UgwkCbdnns7O9BpliHZeIt3uEsr0qSe0BJ4rZGA,76.0,69,48,False,False,True,False,,
hXP7kr2rKDYw4IBm_gbSQrAIG7rswLTxiDZvh7o6ovo9GXc8f0hPs6CPfYdkiwvX_7Fs98241HycZQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,HiZxc2UZjJvsWDFPZzgx08hZAlh16aycDkVMI81F7wjNRw,98.0,118,87,False,False,True,False,,
-fifwLyPuph1xc51ch1yBJzNPj3sUq0YV-akppokSCHcFOTSV0yMsEsd3bkdEO2P6v1dHxi_GzuWig,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,LpkjD2Y9yO1UeYH8zCYnx1NVavaL0DMGgpmNybWhgvbMIzA,52.0,63,35,False,False,True,False,,
TGfMD4FDcDktgQOOFrnhYcig-TbaiiBAFqPwDrP1p9TpauN0PC5IPHdIAL4P0W-kL3fzc3A1XSq7pw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,Mp8CgC3HTaa00m4pDvTturLoNZdNCi-PnDt99UlmBFLXH1M,15.0,89,68,False,False,True,False,,
7fNBbrgRePZH79aU8L3X9cNfuDyt0CHyLctSI-xMVJnQLUF1L6Xi8GsL5pVJLp7n3YfgLg7eLTMcIg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,PFf6Ncr4KIzSTeDdNCJw8mywuZDUXlCE1t1Xz8RqJvAd8iI,30.0,60,35,False,False,True,False,,
vyyAj08HRxKOcpieu7RvGnItDz_6IPDgxk269bw10BWVt1iny_poLD2Bas4toPV4krvmuuzxd_VlyQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,PKPV_Q9imQHZiZF73EOGHRHcXJjG5hfkn7WHCbYVpdAn-uU,0.0,137,113,False,False,True,False,,
h0C4Tl6XY_k_K9wSc8QZzQeVZaogebQO3NcbkZwi2tnblNocbyhcczKqSPkOvcEkdNyjlTk7TW5CCQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,jmkByZIF0u7z1_E4Wpay3gUUOJFUy5QU3CiawNbQ3-NmkrY,50.0,126,95,False,False,True,False,,
wAnvmwLEBL8JRFO8xsKoPOGlYSrTbcPO4CSx80EgvsvmolcqGqgvGvchkUcxrQui2wRERxRRXQljfQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ZZvcdAKEeXGpjYj6aUlVGs-7DyqnCg5X_Qcbh2Y-_OSjJS4,50.0,100,75,False,False,True,False,,
GXfnluyjO_KfeEOOWE3mTHlkuzz96US4aa0OYHpBofWnm6XYq75H-q-gEP3pTKjqs5iUWTlLwDKr3w,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,CVZemSrffy2h9dTElJHzGv9S4CudFJAjPMKPc3jN5VkoWDBI,50.0,89,68,False,False,True,False,,
bYhJNQ8kEPkKP9BELMeT-jBXb_uQalAikUM_k2Ev6LawkwvVzJBIKHQShHXdh86dYpEY-FKndwSvnQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,yFplfnUrl4y0y3EFK2i3dE9uQHoo1f9EeGUMmEeCWsKd4w,49.0,136,106,False,False,True,False,,
Iq5inBDGQhVOAo2FX1m_sdMSicbM_SjiLlYDJSE5Rut5DRdRwtwZqD5e5zIMF20REHZm-sGDK9LDXg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,gwhGtCmB2N0bo0KYs8eoFCuVFmpoj1sUDDE_TOiAI-rm-YY,49.0,99,92,False,False,True,False,,
BLR_PSC13-976ROjBC6JKQwThY80udV46mv3IhHpQiMt27Ot6AV2bLnCs99aH2u8Q6GpJXjs_IZVhw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,GoY7cpzbwxFB7Ji_JZeNGBCZFyOxYX72wEMr9b0K3QOytAU,85.0,169,139,False,False,True,False,,
YoQnz1SqXJdp1hkWxshrfONs5Ky4p6E_0NcuOT-0nWKiPLBChvjxqZsd_jGELhnEncTlCQJp8bXDMQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,TyPaKI-qFH6f9ryVCPcScW3wAJ-os-dSkEsgFiKS5P1WCGB69t_xT_UXaA,27.0,142,112,True,False,True,False,,
jVv08-zPeW-rlirnu0iv6WPVpF35gj0Kl3g34aO5ADwNSjwZU8WIhY9TSIi8cX9bahXB_4CW5hOEOg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,We083Y2WBaU26b7SZ7SR19uj_0d98F-dIich_zA4pTVHPOU,48.0,72,49,False,False,True,False,,
IOqKeHDk_1Zz1rjAMUSxAs4Wz9wsQoIXU-VItBd34nuBt3nQjjVk_P8jxtZRmYIRsxA8H9BNj9IfKg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,tRDVp8LZNQOWetbrDKYcxlTw0NFDTGrvM8jIIQcBq4-dXCE,48.0,71,56,False,False,True,False,,
3WVDTQBGbZx7rUOJkmKPcGJWmSc3pLHk36Xox4qCKJRh80enOXkDdLJm94cQWR1LKFvXO73jhpWAuA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,8PhRnzdbZkOAF1mFrVTzz8LXQDINjazpF42-nmHuCjjyFbc,48.0,66,44,False,False,True,False,,
slfGOeasqu-JWZhP_zXQQvakSHK4Gn9TKHt2C_nqrc52aqM3nxrBivo5rtc-9KZA-Zn_YspJVXTdvQ,deb53709-48d4-4b3e-a9d6-7f6e06055c02,RANKED_TFT_DOUBLE_UP,SILVER,III,76640815,65.0,10,11,False,False,False,False,,
slfGOeasqu-JWZhP_zXQQvakSHK4Gn9TKHt2C_nqrc52aqM3nxrBivo5rtc-9KZA-Zn_YspJVXTdvQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,rYhk2cd-KZCw55geumyRwGQmgkISz9Fx4ec1aJWMGCUf7jc,48.0,48,23,False,False,True,False,,
7m0k5-7HwML8rNkPNea0y-l3IE67FzXflxDOCA9spdmhYbqqpNaQEtC0u54a-XEV9W1rg4fJ-mSSeQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,j9ThGzn25LHqN4ILt1EBxgt_woGmI6ypwAGzaiPvvOPfRQ,47.0,146,143,False,False,True,False,,
7m0k5-7HwML8rNkPNea0y-l3IE67FzXflxDOCA9spdmhYbqqpNaQEtC0u54a-XEV9W1rg4fJ-mSSeQ,6ca33303-d132-4c16-832a-9d4bc74ff295,RANKED_TFT_DOUBLE_UP,PLATINUM,IV,3764587,13.0,21,9,False,False,True,False,,
pe2k-1ILxIExRFEBwtrq9IV4Bo-E3un1JEU8C6yhoI4p8NwrWZVtQmJRcQGn9ZaQA7_ehidtduz2mg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,aZik8TWnup0tRQOIhVvUsUhx2VaYiVHpwt_D_my9kfULuNaOTQHScIQ24g,47.0,81,58,False,False,True,True,,
2qaTARsc4nYw8m9E3GWPq-kyeCjcQCItyZL6xXya9vLxp-FNSy6F3ulrup4z5_fl6kShuNQtSudPTg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,6sx4FHWJR1vZJJuEFZAVGr5r3GlK41soBdWuKOkxUlls3MU,82.0,67,46,False,False,True,False,,
uhTmjFP6LWOV_BM0BEoHsXSbrtbv0Gj1jBxfQ3PRai9IUZ_iYObLOMH4Qks4JQ3oe_PkygU7LdF2TQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ydV8LYkEYAKYOi_vtYrc1PyTNS4W2qy0vVcbR8jE_FWaJG9Um9RyHyuJSg,47.0,65,46,False,False,True,False,,
_zdMMBVWVqgMcBqfjtyWtzoKOLaWPFUNHLkITrVBG8mGZD5GgkUy5WM4yIafvyo2sqRxvJS5Nj5PAw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,cA3_iPnnh6gS3i5hx8-rzV6eoMjoPA-FR_dbrQEpG1JKQzg,46.0,173,148,False,False,True,False,,
pFHw-t0MouhwbNQ0XOM36iONzwSXzGGpFCT41Ov71rXjUdc8og45eXB-w9n3YNFay-N9NQX0TWfjQQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,u7uDEVbmaFtISnyE9abQ1yspu9qNE2yFzRKZZ7qZ7YSjQHs,46.0,122,100,False,False,True,False,,
4WX_s67JVWPFQ8un-s7fHJk3RXJR5Oo13oeYdpoKD2aVLvjCtyRdjNkZKHcYmv3rHBuLH22eG2aqYA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,6amVzxAt_fGvZUcuDMWMjH-c1fmqSMbTqrKYAkC7pHB0-Nx_aC-RFuwcaA,46.0,90,64,False,False,True,False,,
xGP_yHU7STKaWpG3FtMbXzdgteLA2W1jatV4nXlWlQDV7xnVeeJ4nzkCLqsKgl_HY3IFPn4Bxu2MGw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,HM_PNcmtiviZuArPX_OErpE4SzjqJmxB2zNPAUIoaPNC_Uc,46.0,89,65,False,False,True,True,,
Eb3ULle3Y1UtvUXF_9HmPM8iJq0z5mOawVVR7_7gGO-bSUCfcqsBvU8Lp7hBkfI3KywFtlg_CG8Rkg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,DGAztiT3tuq9UeA7-pTqlPWEOn5W-NjexGCqkiN38QEhCac,46.0,68,40,False,False,True,True,,
JIxiK-1lJQf5MwpAnKrZlcyg9qssDjA5H3KTNGLB-YNvKxUH9Kb4t_mPhDaCHFsH2skzd49CvSWRlQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ux4MiNIVoihP_NWypSG2tXpnac5MBMacuP2JdvlFIgSeWjE,46.0,67,52,False,False,True,False,,
kxPRr_o9p_cW5ClnQdIXzUSDL0MMSYNLHAbq4CeA9F1hzG_0uI1JkoeNG1_2G5lDe8lfeySNwyEdMQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,INwjHiumtOdWFeNEy4ntQHbqiBiC9EPG1FibPgKJHKLVfQ,46.0,66,41,False,False,True,True,,
k_CJTFzCEz6RhGV3Ecr3X_mQIXtrY2WxW7zMGESa1DLZhoXYMbbf6_KbVXfHx4I-GvFWnKcyCAbbXQ,fbcd7350-38d9-4220-a14d-6085cf3a60b2,RANKED_TFT_DOUBLE_UP,EMERALD,II,9098729,42.0,38,13,False,False,False,True,,
k_CJTFzCEz6RhGV3Ecr3X_mQIXtrY2WxW7zMGESa1DLZhoXYMbbf6_KbVXfHx4I-GvFWnKcyCAbbXQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,vGooYJ2Gy9iLBxfeQg4IcbA2DgbjSFKoytO0Q19g7q2XtQ,0.0,51,24,False,False,True,False,,
BvM93LPyf9ZAj62X50v0HOXvOqU0IL4A2Ynk97wvyI4tiR9VeR9R0uhPtgHudNFvSNwjo1S2LNu2YA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,rRTUam3xMjEVaCyovL9oZE1An_C-jxNa1ygLt6zVz_QST41IUrctJGpClQ,45.0,112,103,False,False,True,False,,
YeX6qBObGooSOr1aRUYLu8kkAg2Vlr05SjVGT4mrP9CAPts69oD6RYTniyaeKIGXAPsRjYU4UFx_jQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,otJGgZYaHIcs7O8wCy1zDir9Y4VzeAf5HrkZLvVM5RwSl8U,45.0,100,75,False,False,True,False,,
ffM4rvVN28Q-OOvgDu7GWqmDW916URNaJiu8b-o5p8S4wNHhn4cKPF8LCvAcC9pVbDn7DtmGwnVQGA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,LQibo41ucJTi8lxGyj0oIvde5gRZ_lZzSjBSj3oecwNqQnm1d_5b2pbz_A,45.0,69,49,False,False,True,False,,
9Y1-16xg-ilII6spT6S1tuBu2AgXjH3uwq5sIrGsxrsGbpWBgxqIAJozTwJCqkZETxpECxgbNFul3A,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,zTCBeGzlLMsL2tQDVcR0w6W4edArjlqoNnst8P6MWllM9Q,45.0,58,29,False,False,True,False,,
ucgfozP4-4uwTq59PMsJiDMeCP9v9NH4yWXRkAdl1_2tkYlxSB3-6CLL6CE1LHnl8AfDLUVvZvO80w,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,e0WX4q3Oz9Avf-bSniyejnZIYYgVxjrX9eEuh-mKJkermA,34.0,148,148,True,False,False,False,,
8W1fsJS1uRVlrEQSzYNG9ink9DBDIQM376Nka1hMh0TI9Nr6PIwNqajcMybpdXHcpMTGO3mBBCUYug,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,mz8ke3TK0A_hN9KNfQ3LcOXlSmDBAhL3KzDsoKWtuETS-ac,44.0,144,126,False,False,True,False,,
LjZnxy3SUblWvEWDZ1VHO1-wiI_PObQaeP6nWylk0R1uvVf-nJBRzrJe0x9uWQt72M93x_x6lxwboA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,vnxZy3T6krO6g_-eHvzdUHCoNYaq1Hf0f2Q4ubNabZXPzUI,44.0,89,65,False,False,True,False,,
pzE2YzY0sN4J6qlVnBimhuC2N9mJNUnHcHeYrwkQLKnKXwigLSM26KqglIWra5mlsEKIYkUz1jEfow,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,GVbfmCMPJQAk_IAFYPa6ZiaiQ5_yC2IaPOz6D5x_Dy_ZgDzV4JIcUZARdg,74.0,81,64,False,False,True,False,,
JMpGdrGjM3MfXJjAepaKgs3WKwquMIopKg7XEgf7t0P5gQa0dF6SSCiXQc0J_5-xBX0XWSr4m4ZxvQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,lfW20prl5CKRYlx4ghZl8nUiGP7kw-My8CyGhNjUcAoafA,44.0,74,53,False,False,True,False,,
ODpff5-KmCTk1XAlXN0TkXjGsh5ToOJARWfVIHcfioMAsHtaEqz90qFLGWORlPEjdykODbdUd8q61Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,s4y6y930vThhbhH7Fm19htrjXroDbekjuv46eQRzIEQCPk0,44.0,66,48,False,False,True,True,,
